State,DAY_1,DAY_2,DAY_3,DAY_4,DAY_5,DAY_6,DAY_7,DAY_8,DAY_9,DAY_10,DAY_11,DAY_12,DAY_13,DAY_14,DAY_15,DAY_16,DAY_17,DAY_18,DAY_19,DAY_20,DAY_21,DAY_22,DAY_23,DAY_24,DAY_25,DAY_26,DAY_27,DAY_28,DAY_29,DAY_30,DAY_31,DAY_32,DAY_33,DAY_34,DAY_35,DAY_36,DAY_37,DAY_38,DAY_39,DAY_40,DAY_41,DAY_42,DAY_43,DAY_44,DAY_45,DAY_46,DAY_47,DAY_48,DAY_49,DAY_50,DAY_51,DAY_52,DAY_53,DAY_54,DAY_55,DAY_56,DAY_57,DAY_58,DAY_59,DAY_60,DAY_61,DAY_62,DAY_63,DAY_64,DAY_65,DAY_66,DAY_67,DAY_68,DAY_69,DAY_70,DAY_71,DAY_72,DAY_73,DAY_74,DAY_75,DAY_76,DAY_77,DAY_78,DAY_79,DAY_80,DAY_81,DAY_82,DAY_83,DAY_84,DAY_85
NH,0.8532517524304979,0.8532517524304979,1.137669003240664,1.4931905667533714,1.7776078175635375,1.7776078175635375,1.990920755671162,1.990920755671162,2.417546631886411,2.701963882696577,3.4841113224245333,3.626319947829616,4.26625876215249,7.323744208361774,8.816934775115145,12.158837472134596,17.278347986717584,23.322214566433612,33.77454853370721,44.93792562800623,63.425046930667015,81.98327254603035,109.50064156191391,145.76384104021005,188.4975329744375,233.43545860244373,284.2750421847609,337.17665083545177,420.5820096355329,478.38981586269915,576.0160372032886,670.1581472214535,771.6951057606828,893.1412718566237,1022.9777468514645,1149.7567364000959,1299.715731889756,1469.9394564996403,1628.786491077118,1760.3294695768197,1944.9162653526175,2117.130910718173,2313.0943965263773,2570.9186343857928,2776.5523067215427,2963.2722318784167,3165.4217928917424,3360.389818322111,3549.100664234656,3705.1746306167347,3824.914293207815,3944.6539557988945,4063.1137407613287,4172.685486635945,4264.978884523844,4377.679220157373,4471.536912924727,4566.034544506405,4667.927024609146,4765.553245949736,4825.3519729325735,4891.905609622152,4957.748203184706,5016.195948226195,5068.599826687968,5110.693579807872,5146.672362035359,5179.309241565825,5211.875016783589,5246.858338633239,5275.655585277769,5314.123018449844,5341.498178840322,5375.486040312137,5399.448193692893,5419.926235751225,5433.436055164709,5447.301396141704,5459.744650864649,5473.894409092454,5489.9639837632285,5499.77637891618,5507.029018811839,5516.699205339384,5525.587244427202
NJ,5.7536722702871455,5.7536722702871455,7.671563027049527,10.068926473002504,11.986817229764887,11.986817229764887,13.425235297336673,13.425235297336673,16.302071432480247,18.219962189242626,23.494161770339176,24.453107148720367,28.76836135143573,49.385686986631335,59.45461345963383,81.98982985159182,116.51186347331469,157.26704205451531,227.74952736553286,303.0267395684563,427.68963875801114,552.8320106367565,738.387941353517,982.9190128407207,1271.0820990442685,1574.1088386127249,1916.9318113840006,2273.6594921418036,2836.080956562372,3225.8922528743265,3884.2082551330136,4519.030095621362,5203.717095785532,6022.65644892307,6898.173579385097,7753.073384211929,8764.281285714895,9912.13890363718,10983.28089128897,11870.305366291572,13115.016467430358,14276.29932064998,15597.72605205926,17336.29402306436,18722.929040203562,19982.024322018067,21345.165177386927,22659.879291147543,23932.399808259383,24984.842361032737,25792.2743696297,26599.706378226663,27398.507878418197,28137.375292460903,28759.7308430303,29519.69505539739,30152.599005128977,30789.818209063276,31476.9025726734,32135.21857493209,32538.45510654138,32987.24154362378,33431.233253814265,33825.35980432894,34178.73117626241,34462.57900826324,34705.19218899368,34925.27015333217,35144.868644981456,35380.769208063226,35574.95564718542,35834.35037203753,36018.94735737591,36248.135302809016,36409.71759906624,36547.80573355314,36638.90554449935,36732.40271889152,36816.31043949987,36911.7255046488,37020.086332405874,37086.253563514176,37135.15977781162,37200.36806354154,37260.30214969036
NM,1.3116089442110714,1.3116089442110714,1.7488119256147618,2.295315652369375,2.7325186337730654,2.7325186337730654,3.0604208698258333,3.0604208698258333,3.716225341931369,4.15342832333506,5.355736522195208,5.574338012897053,6.558044721055357,11.25797677114503,13.553292423514405,18.690427455007768,26.560081120274198,35.85064447510262,51.917854041688244,69.07807106178309,97.49626485302298,126.02375938961379,168.32314784042083,224.06652796939136,289.7562759252959,358.83434698707896,436.98437991298863,518.3041344540751,646.5139087507073,735.3754147210074,885.4453380878241,1030.1595249324457,1186.2409892935632,1372.926662352939,1572.5098233637236,1767.3930523244187,1997.9083242695147,2259.5743086396233,2503.7521737535844,2705.9585526527912,2989.7032875837863,3254.429692823721,3555.662547010864,3951.987049653309,4268.084805208177,4555.1085624997,4865.850581532373,5165.553225284603,5455.637403445951,5695.5525394912265,5879.614994662181,6063.677449833134,6245.772491587772,6414.204940173543,6556.077307639041,6729.318989020253,6873.5959728834705,7018.856663454847,7175.484631542719,7325.554554909536,7417.476481749662,7519.781979398125,7620.99446959308,7710.839682271539,7791.394331595168,7856.100372842914,7911.406549990481,7961.575592106555,8011.6353334772775,8065.411300189931,8109.678102057055,8168.809805291904,8210.89059225201,8263.13634852975,8299.97069971301,8331.449314374076,8352.216455990752,8373.530101334181,8392.657731770594,8414.408580095427,8439.110548544735,8454.194051403163,8465.342727428957,8480.207628796683,8493.870221965548
NV,1.9230211023653643,1.9230211023653643,2.564028136487152,3.3652869291393874,4.006293963261176,4.006293963261176,4.487049238852516,4.487049238852516,5.4485597900351985,6.089566824156987,7.852336167991904,8.172839685052798,9.61510551182682,16.505931128636043,19.87121805777543,27.40305070870644,38.941177322898625,52.56257679798662,76.11958530196233,101.27911139124252,142.94456860915875,184.7702775856054,246.78770813688843,328.5161049874164,424.82741186421504,526.1065232554575,640.6865306047272,759.9138389513798,947.8891517075941,1078.1738313928477,1298.1994958551513,1510.3728241494632,1739.2123353309416,2012.922338900945,2305.5420499775414,2591.2709354373283,2929.241894178041,3312.8846040999315,3670.88703265695,3967.352785938277,4383.366351083318,4771.49611024406,5213.149956753972,5794.222833185373,6257.670918855426,6678.49203675638,7134.08778625844,7573.498108148927,7998.806275288733,8350.558885263064,8620.422846628337,8890.286807993609,9157.266237705335,9404.214197600753,9612.220980173273,9866.220017444031,10077.752338704222,10290.726925791187,10520.367695765317,10740.393360227621,10875.165089151726,11025.160735136225,11173.553863535419,11305.280809047446,11423.386355084385,11518.255396134411,11599.342785950817,11672.898343116292,11746.293648523237,11825.137513720216,11890.039475925047,11976.735677290018,12038.432604324242,12115.032944901795,12169.037787526555,12215.190293983325,12245.638128104109,12276.887221017547,12304.931278760374,12336.821378707933,12373.038276135814,12395.153018813016,12411.498698183123,12433.292937343263,12453.32440715957
NY,12.512804529367328,12.512804529367328,16.68373937248977,21.897407926392823,26.068342769515265,26.068342769515265,29.196543901857098,29.196543901857098,35.45294616654076,39.6238810096632,51.09395182824992,53.17941924981114,62.564022646836634,107.40157221040289,129.2989801367957,178.30746454348443,253.38429171968838,342.0166571360403,495.29851262079006,659.007705213346,930.1184700163046,1202.271968530044,1605.8099146021405,2137.604107100252,2764.287067279399,3423.294772492745,4168.849375700881,4944.6432565216555,6167.769899267312,7015.512406131948,8447.185791033726,9827.765224107256,11316.788963101966,13097.77814111525,15001.809897000645,16861.004103322473,19060.12949935878,21556.434002967562,23885.901112851447,25814.95847779558,28521.895190982043,31047.39623849268,33921.17034540405,37702.12278069454,40717.70867227206,43455.927396781946,46420.419336531224,49279.59517149166,52047.010439903395,54335.81093506684,56091.774504021385,57847.73807297594,59584.932435136434,61191.78508344935,62545.25344004259,64197.98637162986,65574.39486986026,66960.18797148768,68454.4253790363,69886.09876393809,70763.03781470458,71739.03656799522,72704.60798417807,73561.73509443973,74330.22983928505,74947.52819606717,75475.15145372215,75953.76622697046,76431.33826650798,76944.36325221203,77366.67040507818,77930.7893426105,78332.24182126104,78830.66853501416,79182.06979554723,79482.37710425204,79680.49650930036,79883.82958290257,80066.30798228919,80273.81199073452,80509.46980937094,80653.36706145867,80759.7258999583,80901.53768462446,81031.87939847203
OH,7.258800832057341,7.258800832057341,9.678401109409787,12.702901456100346,15.122501733452793,15.122501733452793,16.93720194146713,16.93720194146713,20.5666023574958,22.986202634848247,29.640103397567476,30.849903536243698,36.294004160286704,62.30470714182551,75.00760859792585,103.43791185681711,146.99071684916115,198.40722274290064,287.3275329356031,382.2968438216866,539.5708618495956,697.4497799468428,931.5461067806921,1240.0451421431292,1603.5900838153343,1985.8869276370208,2418.3904772137707,2868.436128801326,3577.9839101349307,4069.7676665068157,4900.295461708043,5701.1831535117035,6564.980452526526,7598.149770956022,8702.697297567414,9781.234121197267,11056.968367431344,12505.099133426784,13856.445888328126,14975.511016603632,16545.83159660537,18010.899564542276,19678.004155638115,21871.371807058105,23620.742807583927,25209.210389665808,26928.94128679406,28587.57727691916,30192.982060942508,31520.737713139664,32539.389429905044,33558.041146670424,34565.80466218772,35497.95566903775,36283.115959038616,37241.88256893952,38040.35066046583,38844.262852616186,39711.0846519777,40541.61244717892,41050.333405492274,41616.51987039275,42176.65733459984,42673.88519159577,43119.69654269796,43477.79738374612,43783.8768188312,44061.5259506574,44338.57018241425,44636.1810165286,44881.165544610536,45208.416482122455,45441.30300881763,45730.44524196125,45934.29656532819,46108.50778529757,46223.438798471805,46341.39431199274,46447.251824126906,46567.6269379252,46704.33435359561,46787.81056316427,46849.510370236756,46931.77677966674,47007.389288334
OK,2.4524528236726413,2.4524528236726413,3.269937098230188,4.291792441427122,5.109276715984669,5.109276715984669,5.722389921902829,5.722389921902829,6.9486163337391496,7.766100608296697,10.014182363329951,10.422924500608724,12.262264118363206,21.050220069856834,25.342012511283958,34.947452737335134,49.66216967937098,67.03371051371886,97.07625760370871,129.16251538009243,182.29899322633298,235.63984214121294,314.7314457046556,418.9606907107429,541.7877029630143,670.9502183431067,817.0755324202682,969.127607487972,1208.8548710019727,1375.008549805794,1655.610027047672,1926.1973219262202,2218.0392079432645,2567.1049931793373,2940.286564514857,3304.680179898884,3735.6987636593503,4224.963101982043,4681.528069322432,5059.614546305298,5590.161840493146,6085.148568737741,6648.3952339078905,7389.444728794307,7980.485859299413,8517.164285546443,9098.19123368822,9658.576703897419,10200.97752006635,10649.572015729804,10993.732895318532,11337.89377490726,11678.375975260478,11993.311792033772,12258.585439127697,12582.513582921125,12852.283393525115,13123.89254374686,13416.756285107102,13697.35776234898,13869.233831074704,14060.52515132117,14249.772760881242,14417.765779302817,14568.387256890046,14689.374929524563,14792.786690256093,14886.593010761571,14980.19496019841,15080.745525968989,15163.51580876794,15274.080556901848,15352.763418328012,15450.452789137638,15519.325839269111,15578.184707037255,15617.01521007874,15656.86756846342,15692.632505475312,15733.30234813455,15779.490209647052,15807.693417119286,15828.539266120504,15856.333731455461,15881.880115035385
OR,2.6363846330071317,2.6363846330071317,3.5151795106761754,4.61367310776248,5.492467985431524,5.492467985431524,6.1515641436833075,6.1515641436833075,7.469756460186873,8.348551337855916,10.765237251445788,11.20463469028031,13.181923165035657,22.62896809997788,27.24264120774036,37.568481020351626,53.386788818394415,72.0611799688616,104.35689172319896,138.84959067170894,195.97125772019677,253.3126234881019,338.3360279025819,450.382374805385,582.4213051751589,721.2708958468678,878.3554802302093,1041.8113274766515,1299.5179253530987,1478.1329842393318,1779.779325999231,2070.660430507685,2384.3902018355334,2759.635614600215,3160.8054762561337,3552.5282929771097,4015.8728922281134,4541.831626513036,5032.638565691197,5439.08119661313,6009.419072220339,6541.529370648946,7147.019041362917,7943.646597969905,8579.015294524623,9155.94413171435,9780.547591017625,10382.961479659753,10966.041880993163,11448.280570114051,11818.25321361272,12188.225857111387,12554.243923660544,12892.799650282543,13177.968588086147,13526.191058362507,13816.19336799329,14108.172966098831,14423.001231023765,14724.647572783664,14909.41419581358,15115.052197188137,15318.49321136852,15499.08555872951,15661.00351494003,15791.06515683505,15902.232708860183,16003.074421072706,16103.696434565813,16211.788204519104,16300.766185883094,16419.623193087835,16504.20720006348,16609.22318794493,16683.261656388546,16746.534887580718,16788.277644269998,16831.118894556363,16869.56617045438,16913.28621561842,16962.938126206718,16993.2565494863,17015.665818866863,17045.54484470761,17073.007184634767
PA,8.053969507232178,8.053969507232178,10.738626009642905,14.094446637656313,16.77910314006704,16.77910314006704,18.792595516875082,18.792595516875082,22.819580270491173,25.504236772901898,32.88704215453139,34.22937040573676,40.269847536160896,69.1299049370762,83.22435157473251,114.76906547805854,163.0928825214516,220.14183319767955,318.80295966127375,424.1757273808947,598.6784000375919,773.8522368198918,1033.5927534281295,1375.8864574854972,1779.2560969727087,2203.4318243536036,2683.314174159521,3182.660283607916,3969.9358029398613,4515.5922370548415,5437.100581507323,6325.721883805273,7284.144255165903,8430.492581695284,9656.03827504578,10852.72391099536,12268.209051891416,13874.975968584235,15374.356625180626,16616.010257545586,18358.352327610148,19983.911839819844,21833.640169980834,24267.281289416158,26208.287940659113,27970.76493449175,29878.884543580178,31719.21657598273,33500.486165332244,34973.69142103013,36103.93180854505,37234.17219605996,38352.33162931403,39386.595546867764,40257.76658190005,41321.561720980295,42207.498366775835,43099.4754897018,44061.25368169044,44982.76202614292,45547.21105577478,46175.42067733889,46796.91865764697,47348.615568892375,47843.263529461554,48240.59269181834,48580.2017393733,48888.266073024926,49195.65924255095,49525.87199234747,49797.69346321656,50160.79325516761,50419.19144352464,50740.007895562725,50966.19020589083,51159.4854740644,51287.00665792891,51417.88366242143,51535.3373844019,51668.899045396836,51820.58213778304,51913.20278711621,51981.66152792769,52072.93984900965,52156.83536470999
RI,0.6797247497732734,0.6797247497732734,0.9062996663643644,1.1895183121032284,1.4160932286943195,1.4160932286943195,1.5860244161376378,1.5860244161376378,1.9258867910242745,2.1524617076153656,2.775542728240866,2.8888301865364117,3.398623748866367,5.834304102220596,7.023822414323824,9.686077684269145,13.764426182908785,18.57914316046947,26.90577134519207,35.7988368213924,50.52620639981332,65.31021970738202,87.23134288757008,116.11964475293419,150.16252597074563,185.96136279213803,226.46162913279557,268.6045636187385,335.047657909076,381.09900970621527,458.8708498261073,533.8671472177584,614.7543924407779,711.5018818251739,814.933331249007,915.9291003194858,1035.3907250921386,1170.9958126719066,1297.537903588031,1402.3288025114107,1549.3759233790288,1686.5670353749344,1842.6771529061962,2048.06731479602,2211.880979491379,2360.6274122334307,2521.6655342005483,2676.9826395237415,2827.3150966819303,2951.6480821612918,3047.036122046141,3142.4241619309905,3236.79261469118,3324.0806013078977,3397.604161741707,3487.384472440927,3562.154194915987,3637.4337109533767,3718.604174822135,3796.3760149420273,3844.013391155304,3897.0319216376192,3949.484014828457,3996.0451601879263,4037.791588569835,4071.324676225316,4099.986403174089,4125.985874852917,4151.9287028025965,4179.797417543301,4202.738127848149,4233.382385317094,4255.190221038986,4282.265923571622,4301.354860294421,4317.66825428898,4328.430562827057,4339.476090010872,4349.388742611733,4360.66084471214,4373.4623274995365,4381.2791621219285,4387.056822495002,4394.760369659099,4401.84083580257
SC,3.17039067847869,3.17039067847869,4.2271875713049205,5.5481836873377075,6.604980580163938,6.604980580163938,7.39757824978361,7.39757824978361,8.982773589022955,10.039570481849186,12.945761937121318,13.474160383534434,15.851953392393451,27.212519990275425,32.76070367761313,45.178067168321334,64.20041123919347,86.65734521175087,125.49463102311482,166.97390906654434,235.6657071002493,304.6217043571608,406.86680373809855,541.608407573443,700.3921407205839,867.3660497871283,1056.268494379817,1252.8327164454956,1562.7384052667876,1777.532373733719,2140.2779071963223,2490.0776787218047,2867.354169460769,3318.606442697569,3801.034224272743,4272.101439250035,4829.297600992665,5461.7905413491635,6052.011605992613,6540.780168924744,7226.641352368968,7866.53187097525,8594.664930132523,9552.6513134795,10316.715466992864,11010.502627133284,11761.621018709528,12486.055288741909,13187.240027132111,13767.157322070505,14212.068813950349,14656.980305830191,15097.136211692316,15504.26721465362,15847.197806375732,16265.953575158126,16614.696549790784,16965.8173174323,17344.414804287295,17707.160337749898,17929.351884466614,18176.64235738795,18421.290838077224,18638.46259955301,18833.177427056246,18989.58336719453,19123.268174137047,19244.535617588856,19365.53886181746,19495.524879635086,19602.525565033742,19745.45734478849,19847.17404572301,19973.46127441575,20062.49641263636,20138.585788919845,20188.783641329093,20240.30248985437,20286.53735391552,20339.112999333625,20398.822023778306,20435.28151658081,20462.22983734788,20498.160931703973,20531.185834604792
SD,0.5492081630022252,0.5492081630022252,0.7322775506696336,0.9611142852538941,1.1441836729213026,1.1441836729213026,1.281485713671859,1.281485713671859,1.5560897951729715,1.7391591828403798,2.242599998925753,2.334134692759457,2.746040815011126,4.714036732435766,5.675151017689661,7.826216322781709,11.12146530079506,15.01168978872749,21.739489785504748,28.924963251450528,40.82447344983208,52.76975099513047,70.48171425195224,93.82306117954681,121.32923667657492,150.25419992802546,182.9778529735747,217.02875907971267,270.7138570131802,307.9227100565809,370.76127737341886,431.35724469133106,496.71301608859585,574.8836446225793,658.4548200927512,740.0579996454985,836.5813342931395,946.1483628120835,1048.3926158243312,1133.0622076205075,1251.8742402166556,1362.7227544492714,1488.8575625521157,1654.8099624726215,1787.1691297561576,1907.3541827598112,2037.470750044422,2162.96481529043,2284.431354007756,2384.8906804902463,2461.962892698225,2539.035104906204,2615.2835048696797,2685.810986468549,2745.217002766623,2817.7582476298335,2878.171145560078,2938.9959496125743,3004.5805577444235,3067.4191250612616,3105.909463818334,3148.7477005325077,3191.1282637775125,3228.749022943165,3262.4795576208853,3289.5738269956614,3312.732104535589,3333.739316770424,3354.7007616583423,3377.2182963414334,3395.7540718427585,3420.5142065247755,3438.1346350877634,3460.011426914019,3475.435022824998,3488.6160187370515,3497.3118146512534,3506.2364473000393,3514.2457330104885,3523.353435046942,3533.696855450151,3540.0127493246764,3544.681018710195,3550.905377890887,3556.626296255494
TN,4.280625918413901,4.280625918413901,5.707501224551868,7.491095357224327,8.917970663362293,8.917970663362293,9.98812714296577,9.98812714296577,12.12844010217272,13.555315408310687,17.479222500190097,18.19266015325908,21.403129592069508,36.74203913305265,44.23313449027698,60.99891933739809,86.6826748478815,117.0037751033133,169.4414426038836,225.4462983697988,318.19319326876666,411.296806994269,549.3469928631173,731.2735943957082,945.6616091429377,1171.1079075127366,1426.1618684848982,1691.56067542656,2109.9918589515187,2400.004264924061,2889.7792137559177,3362.0749400875848,3871.469424378839,4480.745180099751,5132.1137573517335,5768.143425062732,6520.463430223975,7374.448300947548,8171.358159425603,8831.287988514412,9757.330062197954,10621.303060064492,11604.420145993552,12897.882611007619,13929.513457345369,14866.257095824945,15880.408719662504,16858.53174202008,17805.263507642623,18588.26133188583,19188.975835769917,19789.690339654,20383.983904660465,20933.687616350115,21396.708653191887,21962.107993249054,22432.976844274584,22907.056164738922,23418.23424316285,23908.009191994708,24208.009725110216,24541.8985467465,24872.220180117438,25165.44305552879,25428.344830684713,25639.522375993132,25820.022102219584,25983.756043598914,26147.13326615171,26322.638928806682,26467.11005355315,26660.094938708313,26797.43168692409,26967.94328600758,27088.157530549703,27190.892552591635,27258.66912963319,27328.229300807416,27390.65509545095,27461.642141931316,27542.26059672811,27591.48779478987,27627.873115096387,27676.38687550508,27720.97672882189
TX,18.052943507339474,18.052943507339474,24.0705913431193,31.592651137844083,37.610298973623905,37.610298973623905,42.123534850458775,42.123534850458775,51.150006604128514,57.16765443990834,73.71618598830285,76.72500990619277,90.26471753669738,154.9544317713305,186.54708290917458,257.2544449795875,365.57210602362437,493.4471225339457,714.5956804988542,950.7883580532124,1341.935467378901,1734.5869886635346,2316.7944167752325,3084.0445158371604,3988.196103163079,4938.9844612162915,6014.639011861935,7133.921509316982,8898.596737159416,10121.683659781665,12187.24127941309,14179.082713056212,16327.38299042961,18896.918616307594,21643.974853341086,24326.341376139942,27499.146197554855,31100.70842726908,34461.56474355211,37244.72686760028,41150.18031302139,44793.86607758607,48940.02543643837,54395.02319957278,58745.782584841596,62696.36838903105,66973.41158831156,71098.50917973863,75091.21851877855,78393.40276866272,80926.83250752604,83460.26224638933,85966.61256999163,88284.91139872582,90237.63812143636,92622.13107636412,94607.95486217146,96607.31835560931,98763.14069277744,100828.69831240886,102093.90876988157,103502.03836345405,104895.12383743707,106131.75046768982,107240.50208143226,108131.11396112767,108892.34641235383,109582.87150150957,110271.89217870634,111012.06286250727,111621.34970587997,112435.2365756692,113014.43517986301,113733.5440962387,114240.53092640314,114673.8015705793,114959.63984277884,115253.0001747731,115516.27226758847,115815.65024741851,116155.64735014008,116363.25620047448,116516.70622028687,116721.30624670337,116909.3577415715
UT,2.026463388632585,2.026463388632585,2.7019511848434465,3.546310930107024,4.2217987263178856,4.2217987263178856,4.728414573476032,4.728414573476032,5.741646267792325,6.417134064003186,8.274725503583056,8.612469401688486,10.132316943162925,17.393810752429687,20.940121682536713,28.877103288014336,41.035883619809844,55.38999928929066,80.21417580003983,106.72707180131614,150.63377855502216,194.70935725778088,260.0628015411817,346.1874955580666,447.6795369387486,554.4066087400647,675.1500523127562,800.7907824079765,998.8775786468117,1136.1704732266694,1368.0316592760475,1591.6181198218428,1832.7672630691204,2121.2005520511584,2429.560731021417,2730.659416182408,3086.810356734585,3491.089802766786,3868.349736950552,4180.7628426980755,4619.1544224389245,5028.162283044601,5493.573374633886,6105.903061899031,6594.280738559484,7037.738476771915,7517.8414279287845,7980.888312231331,8429.074465017236,8799.748393187947,9084.12875539272,9368.509117597494,9649.849784719318,9910.081458209552,10129.277248079976,10396.93928732853,10619.850260078114,10844.281080369174,11086.274583361714,11318.135769411092,11460.157078564427,11618.221222877768,11774.596647700582,11913.409389821914,12037.868016273766,12137.840210112974,12223.289416333648,12300.801640948843,12378.144993614987,12461.229992548922,12529.623131915272,12620.982856352792,12685.998556738088,12766.719348385286,12823.62919521605,12872.264316543233,12904.349986863248,12937.280016928527,12966.832608012754,13000.438125874243,13038.603186360157,13061.907515329432,13079.132454132809,13102.099039203978,13123.208032835568
VA,5.346349298756203,5.346349298756203,7.128465731674937,9.356111272823355,11.13822770574209,11.13822770574209,12.47481503043114,12.47481503043114,15.14798967980924,16.930106112727977,21.830926303254493,22.72198451971386,26.731746493781014,45.889498147657406,55.24560942048076,76.18547750727589,108.2635732998131,146.1335474993362,211.62632640909968,281.57439640116,397.4119645408777,513.6950617888251,686.1148266737126,913.3346718708513,1181.0976659168912,1462.672062318051,1781.2253747022748,2112.6990312251596,2635.3046751785782,2997.519840169311,3609.2313057686665,4199.111845064767,4835.327411616756,5596.291128473055,6409.827280100457,7204.205680073983,8143.826569330386,9210.423254432248,10205.735282217362,11029.964132442276,12186.557697406533,13265.629197538829,14493.507419819836,16108.995966260669,17397.46614726091,18567.42558547206,19834.064840169052,21055.705654934845,22238.139908176425,23216.07630074058,23966.347318999367,24716.618337258154,25458.86983156881,26145.43018735075,26723.72696983288,27429.89060637693,28017.98902924011,28610.09721407736,29248.540426170497,29860.25189176985,30234.941871791016,30651.957117094,31064.517071314687,31430.741998279485,31759.09695104476,32022.850183116734,32248.287911880954,32452.785772558378,32656.838104127575,32876.03842537658,33056.4777142096,33297.50896176186,33469.03766843029,33682.00058216407,33832.14389163748,33960.45627480763,34045.106805371266,34131.98498147606,34209.95257541625,34298.61286795396,34399.302446413865,34460.785463349566,34506.22943238899,34566.82139110823,34622.51252963694
VT,0.3983266974399431,0.3983266974399431,0.5311022632532575,0.6970717205199004,0.8298472863332148,0.8298472863332148,0.9294289606932006,0.9294289606932006,1.128592309413172,1.2613678752264865,1.626500681213101,1.6928884641197581,1.9916334871997154,3.418970819692845,4.116042540212745,5.6761554385191895,8.066115623158847,10.887596396691778,15.76709844033108,20.97853939850367,29.608951176369104,38.272556845687866,51.118592838126034,68.04747747932362,87.99700624277409,108.97554564127776,132.7091780304077,157.4054332716842,196.3418679464386,223.32850169799477,268.9037146634149,312.85242694762195,360.2533039429752,416.9484705452604,477.56051633903843,536.7452248003233,606.7511418753933,686.2173180146619,760.3724715213981,821.7811707100559,907.952512922897,988.3481180228588,1079.8304828682324,1200.191533278002,1296.1882673610282,1383.355426317469,1477.7256597192822,1568.7433100843093,1656.8398980014433,1729.7004897414995,1785.5990029489049,1841.4975161563102,1896.7985393175557,1947.9503260471351,1991.0359971535556,2043.6483151070813,2087.464251825475,2131.5789335669488,2179.1457800195685,2224.7209929849887,2252.6370556972383,2283.7065380975537,2314.444081583336,2341.729460357972,2366.1933583590753,2385.844142099446,2402.64025117483,2417.8762473519078,2433.0790496375325,2449.41044423257,2462.8539702711682,2480.811865547419,2493.5915137569505,2509.4581938716415,2520.6445352914134,2530.204376029972,2536.5112154061044,2542.9840242395035,2548.792955243836,2555.3985396430485,2562.9003591115006,2567.48111613206,2570.8668930602994,2575.381262297952,2579.530498729618
WA,4.772708608108736,4.772708608108736,6.363611477478315,8.352240064190289,9.943142933559868,9.943142933559868,11.136320085587052,11.136320085587052,13.52267438964142,15.113577259010999,19.488560149777342,20.28401158446213,23.863543040543682,40.96574888626665,49.31798895045694,68.0110976655495,96.64734931420192,130.45403528830548,188.9197157376375,251.36265336039347,354.77133986941607,458.5777520957811,612.4976047072878,815.3377205519091,1054.3708766746884,1305.733530035082,1590.107417934894,1886.0153516376356,2352.547618080265,2675.8986262796316,3221.9760361907397,3748.56488595207,4316.51721031701,4995.83273553782,5722.079895405032,6431.224849426522,7270.028387301632,8222.183754619326,9110.703007162236,9846.495584245666,10878.991546466523,11842.283233869803,12938.415310865443,14380.568761948965,15530.791536503171,16575.2192702443,17705.953484648726,18796.517401601574,19852.081455428288,20725.089404994847,21394.85951299944,22064.62962100403,22727.24066609646,23340.13599652109,23856.383977631518,24486.779239619216,25011.777186511175,25540.35466485922,26110.29561781087,26656.373027721977,26990.86035600693,27363.131627439412,27731.42564169847,28058.35618135392,28351.480035035263,28586.93365970196,28788.182872677215,28970.738976937373,29152.89735548019,29348.578408412646,29509.657323936317,29724.82693701855,29877.951338195377,30068.064231085038,30202.097797829425,30316.642804424035,30392.21069071909,30469.76720560086,30539.369206135776,30618.516623886913,30708.402636006296,30763.288784999546,30803.85680816847,30857.947505727036,30907.663220394836
WI,3.6506129539422907,3.6506129539422907,4.867483938589721,6.388572669399009,7.6054436540464385,7.6054436540464385,8.51809689253201,8.51809689253201,10.343403369503157,11.560274354150588,14.90666956193102,15.515105054254736,18.253064769711454,31.33442785467133,37.723000524070336,52.02123459367764,73.92491231733139,99.78342074108927,144.50342942688235,192.26561557429397,271.36222957637693,350.7630613246218,468.4953290892606,623.646379631808,806.4812450750844,998.7468606493784,1216.2625491551064,1442.6005522995285,1799.4479685473875,2046.7769961769777,2464.467961657208,2867.2522575755074,3301.67519909464,3821.2791095390926,4376.780714030645,4919.200955437237,5560.796182092594,6289.0934664040815,6968.715911329671,7531.518741729107,8321.26801076529,9058.083391969309,9896.507500391388,10999.601047974284,11879.398769874375,12678.274571295413,13543.165623633575,14377.330683609389,15184.724581922957,15852.482534748235,16364.785219284804,16877.08790382137,17383.914668927027,17852.714215762448,18247.58885028054,18729.773977947083,19131.341402880735,19535.646787529844,19971.590817779786,20389.281783260016,20645.12890778214,20929.876718189636,21211.58235113552,21461.649338480565,21685.857817401855,21865.954723129675,22019.888902687573,22159.524848175864,22298.856575918,22448.53170702963,22571.739894225182,22736.321694898747,22853.445527171065,22998.861609836433,23101.382990292976,23188.997701187593,23246.799072958343,23306.121533459907,23359.359639038234,23419.898970524442,23488.65218115702,23530.634230127358,23561.66444023587,23603.03805371388,23641.065271984113
